id,url,name,description,image,segmentName,genreName,dateTitle,dateSubTitle,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,placeUrl,offer,priceRanges,performers,city
vvG1IZb8xdpPrw,https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-10-28-2024/event/0A006108835A57B2,Snapdragon Stadium Tours,"Snapdragon Stadium Tours | Mon 10/28 | Snapdragon Stadium, San Diego, CA",https://s1.ticketm.net/dam/a/c52/876cd107-22d0-449f-a80d-7cc8d9654c52_RECOMENDATION_16_9.jpg,Miscellaneous,Undefined,28-10-2024,Mon,2101 Stadium Way,San Diego,CA,92108,US,https://www.ticketmaster.com/snapdragon-stadium-tickets-san-diego/venue/82847,"{'offerUrl': 'https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-10-28-2024/event/0A006108835A57B2', 'availabilityStarts': '', 'price': 30, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 30}]","[{'name': 'Snapdragon Stadium Tours', 'url': 'https://www.ticketmaster.com/snapdragon-stadium-tours-tickets/artist/3060631'}]",San Diego
rZ7HnEZ1AKu9j0,https://www.ticketweb.com/event/80s-heat-presents-halloween-heat-belly-up-tickets/13357724,80s Heat Presents: Halloween HEAT: death to the 80s and 90s,"80s Heat Presents: Halloween HEAT: death to the 80s and 90s | Thu 10/31 @ 8:00pm | Belly Up, Solana Beach, CA",https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_RECOMENDATION_16_9.jpg,Music,Alternative,31-10-2024,Thu 8:00pm,143 S. Cedros Ave,Solana Beach,CA,92075,US,https://www.ticketweb.com/venue/belly-up-solana-beach-ca/432305,"{'offerUrl': 'https://www.ticketweb.com/event/80s-heat-presents-halloween-heat-belly-up-tickets/13357724', 'availabilityStarts': '2024-09-06T17:00:00Z', 'price': 34.25, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 34.25}]",[],San Diego
rZ7HnEZ1AKoy0V,https://www.ticketweb.com/event/oingo-boingo-former-members-the-coach-house-tickets/13479934,Oingo Boingo Former Members,"Oingo Boingo Former Members | Thu 10/31 @ 8:00pm | The Coach House, San Juan Capistrano, CA",https://s1.ticketm.net/dam/a/fbf/b950cb23-f821-47c0-ae75-6bc68802cfbf_522601_RECOMENDATION_16_9.jpg,Music,Pop,31-10-2024,Thu 8:00pm,"33157 Camino Capistrano, Suite C",San Juan Capistrano,CA,92675,US,https://www.ticketweb.com/venue/the-coach-house-san-juan-capistrano-ca/270734,"{'offerUrl': 'https://www.ticketweb.com/event/oingo-boingo-former-members-the-coach-house-tickets/13479934', 'availabilityStarts': '2024-05-06T03:00:00Z', 'price': 69.14, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 69.14}]","[{'name': 'The Untouchables', 'url': 'https://www.ticketmaster.com/the-untouchables-tickets/artist/721186'}]",San Diego
rZ7HnEZ1AK_e7V,https://www.ticketweb.com/event/remix-halloween-show-ivanz-house-at-mozambique-tickets/13642134,RemiX - Halloween Show,"RemiX - Halloween Show | Thu 10/31 @ 8:00pm | Ivan'z House at Mozambique, Laguna Beach, CA",https://s1.ticketm.net/dam/c/48b/2352e3b5-8496-496b-97a3-e605177e848b_105851_RETINA_PORTRAIT_16_9.jpg,Music,R&B,31-10-2024,Thu 8:00pm,1740 S. Coast Highway,Laguna Beach,CA,92651,US,https://www.ticketweb.com/venue/ivanz-house-at-mozambique-laguna-beach-ca/399795,"{'offerUrl': 'https://www.ticketweb.com/event/remix-halloween-show-ivanz-house-at-mozambique-tickets/13642134', 'availabilityStarts': '2024-10-02T22:00:00Z', 'price': 12.83, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 12.83}]",[],San Diego
rZ7HnEZ1AKr8ud,https://www.ticketweb.com/event/breakbot-irfane-music-box-tickets/13790343,Breakbot & Irfane - DJ SET,"Breakbot & Irfane - DJ SET | Thu 10/31 @ 9:00pm | Music Box, San Diego, CA",https://s1.ticketm.net/dam/a/735/57669989-40e8-4b4a-9a75-1fa749cac735_304281_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 9:00pm,1337 India Street,San Diego,CA,92101,US,https://www.ticketweb.com/venue/music-box-san-diego-ca/420435,"{'offerUrl': 'https://www.ticketweb.com/event/breakbot-irfane-music-box-tickets/13790343', 'availabilityStarts': '2024-07-26T17:00:00Z', 'price': 32.5, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 32.5}]","[{'name': 'Breakbot', 'url': 'https://www.ticketmaster.com/breakbot-tickets/artist/1611464'}]",San Diego
rZ7HnEZ1AK0yAN,https://www.ticketweb.com/event/noche-de-rock-halloween-party-la-santa-tickets/13939163,Noche de Rock Halloween Party,"Noche de Rock Halloween Party | Thu 10/31 @ 9:00pm | La Santa, Santa Ana, CA",https://s1.ticketm.net/dam/a/84d/1648aa1c-68e0-42b3-85b6-3a442588684d_159641_RECOMENDATION_16_9.jpg,Music,Alternative,31-10-2024,Thu 9:00pm,220 E 3rd Street,Santa Ana,CA,92701,US,https://www.ticketweb.com/venue/la-santa-santa-ana-ca/469735,"{'offerUrl': 'https://www.ticketweb.com/event/noche-de-rock-halloween-party-la-santa-tickets/13939163', 'availabilityStarts': '2024-10-27T01:05:00Z', 'price': 0, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 0}]","[{'name': 'Halloween Party', 'url': 'https://www.ticketmaster.com/halloween-party-tickets/artist/943376'}]",San Diego
vvG1iZb86_LNcj,https://concerts.livenation.com/kittys-halloween-rave-riverside-california-10-31-2024/event/0B006101D97E3B5C,Kitty's Halloween Rave,"Kitty's Halloween Rave | Thu 10/31 @ 9:00pm | Riverside Municipal Auditorium, Riverside, CA",https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 9:00pm,3485 Mission Inn Ave,Riverside,CA,92501,US,https://www.ticketmaster.com/riverside-municipal-auditorium-tickets-riverside/venue/90210,"{'offerUrl': 'https://concerts.livenation.com/kittys-halloween-rave-riverside-california-10-31-2024/event/0B006101D97E3B5C', 'availabilityStarts': '2024-08-09T17:00:00Z', 'price': 18, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 18}]",[],San Diego
vvG1iZb8Dgmw47,https://concerts.livenation.com/vip-club-access-kittys-halloween-rave-riverside-california-10-31-2024/event/0B00610EF5BB2544,VIP Club Access - Kitty's Halloween Rave - Not a Concert Ticket,"VIP Club Access - Kitty's Halloween Rave - Not a Concert Ticket | Thu 10/31 @ 9:00pm | Riverside Municipal Auditorium, Riverside, CA",https://s1.ticketm.net/dam/a/335/b55e40eb-5cc8-480a-9073-725d19fd9335_1479961_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,31-10-2024,Thu 9:00pm,3485 Mission Inn Ave,Riverside,CA,92501,US,https://www.ticketmaster.com/riverside-municipal-auditorium-tickets-riverside/venue/90210,"{'offerUrl': 'https://concerts.livenation.com/vip-club-access-kittys-halloween-rave-riverside-california-10-31-2024/event/0B00610EF5BB2544', 'availabilityStarts': '2024-08-15T02:28:00Z', 'price': 30, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 30}]","[{'name': 'Live Nation VIP Club Access', 'url': 'https://www.ticketmaster.com/live-nation-vip-club-access-tickets/artist/2461868'}, {'name': 'LN VIP Club Access', 'url': 'https://www.ticketmaster.com/ln-vip-club-access-tickets/artist/2701833'}]",San Diego
1ae0ZbKGAQZZduC2,https://www.ticketweb.com/event/yg-at-incahoots-nightclub-18-in-cahoots-tickets/13610024?REFERRAL_ID=tmfeed,Yg At Incahoots Nightclub 18+ | Halloween Night 2024,"Yg At Incahoots Nightclub 18+ | Halloween Night 2024 | Thu 10/31 @ 9:00pm | Incahoots - Fullerton, Fullerton, CA",https://s1.ticketm.net/dam/a/3e8/e0da9d8b-d6dd-4752-8b6d-958d5ab843e8_RETINA_PORTRAIT_16_9.jpg,Music,Hip-Hop/Rap,31-10-2024,Thu 9:00pm,1401 S Lemon St,Fullerton,CA,92832,US,https://www.ticketmaster.com/incahoots-fullerton-tickets-fullerton/venue/74377,"{'offerUrl': 'https://www.ticketweb.com/event/yg-at-incahoots-nightclub-18-in-cahoots-tickets/13610024?REFERRAL_ID=tmfeed', 'availabilityStarts': '2024-09-20T00:15:00Z', 'price': None, 'priceCurrency': None}",[],"[{'name': 'YG', 'url': 'https://www.ticketmaster.com/yg-tickets/artist/1546929'}]",San Diego
rZ7HnEZ1AKpvjV,https://www.ticketweb.com/event/wuki-time-nightclub-tickets/13581734,Wuki,"Wuki | Thu 10/31 @ 9:30pm | Time Nightclub, Costa Mesa, CA",https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 9:30pm,1875 Newport Blvd. Suite B245,Costa Mesa,CA,92627,US,https://www.ticketweb.com/venue/time-nightclub-costa-mesa-ca/507665,"{'offerUrl': 'https://www.ticketweb.com/event/wuki-time-nightclub-tickets/13581734', 'availabilityStarts': '2024-09-09T19:00:00Z', 'price': 24.95, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 24.95}]",[],San Diego
rZ7HnEZ1AK-IQd,https://www.ticketweb.com/event/remk-jawns-bloom-tickets/13868683,"RemK, JAWNS","RemK, JAWNS | Thu 10/31 @ 10:00pm | Bloom, San Diego, CA",https://s1.ticketm.net/dam/a/acd/e99501d2-ddbe-415c-a992-cf36cd0abacd_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 10:00pm,Suite 100 - 919 Fourth Ave,San Diego,CA,92101,US,https://www.ticketweb.com/venue/bloom-san-diego-ca/650033,"{'offerUrl': 'https://www.ticketweb.com/event/remk-jawns-bloom-tickets/13868683', 'availabilityStarts': '2024-08-20T19:00:00Z', 'price': 14.95, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 14.95}]","[{'name': 'RemK', 'url': 'https://www.ticketmaster.com/remk-tickets/artist/2896138'}, {'name': 'JAWNS', 'url': 'https://www.ticketmaster.com/jawns-tickets/artist/1620631'}]",San Diego
rZ7HnEZ1AKpF_V,https://www.ticketweb.com/event/kai-wachi-nova-sd-tickets/13588674,Kai Wachi,"Kai Wachi | Thu 10/31 @ 10:00pm | Nova SD, San Diego, CA",https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,31-10-2024,Thu 10:00pm,454 Sixth Ave,San Diego,CA,92101,US,https://www.ticketweb.com/venue/nova-sd-san-diego-ca/507235,"{'offerUrl': 'https://www.ticketweb.com/event/kai-wachi-nova-sd-tickets/13588674', 'availabilityStarts': '2024-09-11T19:00:00Z', 'price': 34.95, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 34.95}]",[],San Diego
vvG1IZbK61CKGy,https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-11-01-2024/event/0A006131CA393339,Snapdragon Stadium Tours,"Snapdragon Stadium Tours | Snapdragon Stadium, San Diego, CA",https://s1.ticketm.net/dam/a/c52/876cd107-22d0-449f-a80d-7cc8d9654c52_RECOMENDATION_16_9.jpg,Miscellaneous,Undefined,01-11-2024,TBA,2101 Stadium Way,San Diego,CA,92108,US,https://www.ticketmaster.com/snapdragon-stadium-tickets-san-diego/venue/82847,"{'offerUrl': 'https://www.ticketmaster.com/snapdragon-stadium-tours-san-diego-california-11-01-2024/event/0A006131CA393339', 'availabilityStarts': '2024-09-20T17:30:00Z', 'price': 30, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 30}]","[{'name': 'Snapdragon Stadium Tours', 'url': 'https://www.ticketmaster.com/snapdragon-stadium-tours-tickets/artist/3060631'}]",San Diego
vvG1IZ9gJLYvBd,https://www.ticketmaster.com/petco-park-tours-san-diego-california-11-01-2024/event/0A005F599FC01E83,Petco Park Tours,"Petco Park Tours | Fri 11/1 | Petco Park, San Diego, CA",https://s1.ticketm.net/dam/a/2e7/4adeb98b-b8c3-4668-9d0e-656f821642e7_1427701_RETINA_PORTRAIT_16_9.jpg,Sports,Baseball,01-11-2024,TBA,100 Park Blvd,San Diego,CA,92101,US,https://www.ticketmaster.com/petco-park-tickets-san-diego/venue/82561,"{'offerUrl': 'https://www.ticketmaster.com/petco-park-tours-san-diego-california-11-01-2024/event/0A005F599FC01E83', 'availabilityStarts': '2023-10-25T19:30:00Z', 'price': 25, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 25}]","[{'name': 'Petco Park Tours', 'url': 'https://www.ticketmaster.com/petco-park-tours-tickets/artist/1826325'}]",San Diego
Z7r9jZ1A77OfF,https://www.ticketmaster.com/event/Z7r9jZ1A77OfF,Breeders Cup - Friday,"Breeders Cup - Friday | Fri 11/1 @ 9:00am | Del Mar Thoroughbred Club, Del Mar, CA",https://s1.ticketm.net/dam/a/5c4/045a3707-2e78-4eaa-8c5c-ffcd4ec515c4_709601_RETINA_PORTRAIT_16_9.jpg,Sports,Equestrian,01-11-2024,Fri 9:00am,,Del Mar,CA,92014,US,https://www.ticketmaster.com/del-mar-thoroughbred-club-tickets-del-mar/venue/ZFr9jZdkk7,"{'offerUrl': 'https://www.ticketmaster.com/event/Z7r9jZ1A77OfF', 'availabilityStarts': '1900-01-01T06:00:00Z', 'price': None, 'priceCurrency': None}",[],"[{'name': ""Breeders' Cup"", 'url': 'https://www.ticketmaster.com/breeders-cup-tickets/artist/1764309'}]",San Diego
rZ7HnEZ1AK-k-d,https://www.ticketweb.com/event/april-and-the-funk-junkies-belly-up-tickets/13846843,April and The Funk Junkies,"April and The Funk Junkies | Fri 11/1 @ 5:30pm | Belly Up, Solana Beach, CA",https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RECOMENDATION_16_9.jpg,Music,Dance/Electronic,01-11-2024,Fri 5:30pm,143 S. Cedros Ave,Solana Beach,CA,92075,US,https://www.ticketweb.com/venue/belly-up-solana-beach-ca/432305,"{'offerUrl': 'https://www.ticketweb.com/event/april-and-the-funk-junkies-belly-up-tickets/13846843', 'availabilityStarts': '2023-07-21T07:00:00Z', 'price': 12.75, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 12.75}]",[],San Diego
LvZ18_x51Zn4nyZZv_FDh,https://www.universe.com/events/ocs-original-oktoberfest-2024-tickets-G6JPTY?ref=ticketmaster,OC's Original Oktoberfest 2024,"OC's Original Oktoberfest 2024 | Fri 11/1 @ 6:00pm | The Biergarten at Old World HB, Huntington Beach, CA",https://s1.ticketm.net/dam/a/196/9fb89673-7d11-4986-ab28-3be1771ab196_RECOMENDATION_16_9.jpg,Miscellaneous,Fairs & Festivals,01-11-2024,Fri 6:00pm,"7561 Center Ave., #49",Huntington Beach,CA,92647,US,https://www.ticketmaster.com/the-biergarten-at-old-world-hb-tickets-huntington-beach/venue/74822,"{'offerUrl': 'https://www.universe.com/events/ocs-original-oktoberfest-2024-tickets-G6JPTY?ref=ticketmaster', 'availabilityStarts': '2024-04-17T23:44:22Z', 'price': None, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': None}]","[{'name': ""OC's Original Oktoberfest"", 'url': 'https://www.ticketmaster.com/ocs-original-oktoberfest-tickets/artist/3048946'}]",San Diego
LvZ18_xGk9EKHSOZvy9a8,https://www.universe.com/events/oktoberfest-table-reservations-2024-tickets-KJ96F8?ref=ticketmaster,Oktoberfest Table Reservations 2024,"Oktoberfest Table Reservations 2024 | Fri 11/1 @ 6:00pm | The Biergarten at Old World HB, Huntington Beach, CA",https://s1.ticketm.net/dam/a/196/9fb89673-7d11-4986-ab28-3be1771ab196_RECOMENDATION_16_9.jpg,Miscellaneous,Fairs & Festivals,01-11-2024,Fri 6:00pm,"7561 Center Ave., #49",Huntington Beach,CA,92647,US,https://www.ticketmaster.com/the-biergarten-at-old-world-hb-tickets-huntington-beach/venue/74822,"{'offerUrl': 'https://www.universe.com/events/oktoberfest-table-reservations-2024-tickets-KJ96F8?ref=ticketmaster', 'availabilityStarts': '2024-04-20T00:02:12Z', 'price': None, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': None}]","[{'name': ""OC's Original Oktoberfest"", 'url': 'https://www.ticketmaster.com/ocs-original-oktoberfest-tickets/artist/3048946'}]",San Diego
rZ7HnEZ1AKrvZN,https://www.ticketweb.com/event/suicidal-tendencies-slaughterhouse-toxic-energy-garden-amphitheatre-tickets/13781023,"Suicidal Tendencies, Slaughterhouse, Toxic Energy","Suicidal Tendencies, Slaughterhouse, Toxic Energy | Fri 11/1 @ 6:00pm | Garden Amphitheatre, Garden Grove, CA",https://s1.ticketm.net/dam/a/02c/ac0631d3-f248-4366-b3df-0f072630502c_RETINA_PORTRAIT_16_9.jpg,Music,Alternative,01-11-2024,Fri 6:00pm,12762 Main Street,Garden Grove,CA,92840,US,https://www.ticketweb.com/venue/garden-amphitheatre-garden-grove-ca/434095,"{'offerUrl': 'https://www.ticketweb.com/event/suicidal-tendencies-slaughterhouse-toxic-energy-garden-amphitheatre-tickets/13781023', 'availabilityStarts': '2024-08-16T16:00:00Z', 'price': 0, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 0}]","[{'name': 'Suicidal Tendencies', 'url': 'https://www.ticketmaster.com/suicidal-tendencies-tickets/artist/736220'}]",San Diego
rZ7HnEZ1AKrveK,https://www.ticketweb.com/event/suicidal-tendencies-2-day-pass-garden-amphitheatre-tickets/13781093,Suicidal Tendencies 2 day pass,"Suicidal Tendencies 2 day pass | Fri 11/1 @ 6:00pm | Garden Amphitheatre, Garden Grove, CA",https://s1.ticketm.net/dam/a/02c/ac0631d3-f248-4366-b3df-0f072630502c_RETINA_PORTRAIT_16_9.jpg,Music,Alternative,01-11-2024 to 02-11-2024,Fri-Sat,12762 Main Street,Garden Grove,CA,92840,US,https://www.ticketweb.com/venue/garden-amphitheatre-garden-grove-ca/434095,"{'offerUrl': 'https://www.ticketweb.com/event/suicidal-tendencies-2-day-pass-garden-amphitheatre-tickets/13781093', 'availabilityStarts': '2024-08-16T16:00:00Z', 'price': 0, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 0}]","[{'name': 'Suicidal Tendencies', 'url': 'https://www.ticketmaster.com/suicidal-tendencies-tickets/artist/736220'}]",San Diego
rZ7HnEZ1AK-NZd,https://www.ticketweb.com/event/kinsey-sicks-deep-inside-tonight-purple-room-supper-club-tickets/13863003,KINSEY SICKS: Deep Inside Tonight,"KINSEY SICKS: Deep Inside Tonight | Fri 11/1 @ 6:00pm | Purple Room Supper Club, Palm Springs, CA",https://s1.ticketm.net/dam/c/4f2/0109888a-61b5-4525-8432-b026ef04f4f2_105631_RETINA_PORTRAIT_16_9.jpg,Music,Rock,01-11-2024,Fri 6:00pm,1900 E Palm Canyon Dr,Palm Springs,CA,92264,US,https://www.ticketweb.com/venue/purple-room-supper-club-palm-springs-ca/452825,"{'offerUrl': 'https://www.ticketweb.com/event/kinsey-sicks-deep-inside-tonight-purple-room-supper-club-tickets/13863003', 'availabilityStarts': '2024-08-17T07:00:00Z', 'price': 50.85, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 50.85}]","[{'name': 'Kinsey Sicks', 'url': 'https://www.ticketmaster.com/kinsey-sicks-tickets/artist/838516'}]",San Diego
vvG1IZbolIqSdM,https://concerts.livenation.com/bodie-and-gio-the-happy-to-san-diego-california-11-01-2024/event/0A00611AE87730F7,bodie and gio. - The Happy To Be Here With Nobody Else Tour,"bodie and gio. - The Happy To Be Here With Nobody Else Tour | Fri 11/1 @ 6:15pm | Voodoo Room at the House of Blues San Diego, San Diego, CA",https://s1.ticketm.net/dam/a/15b/c22ba102-8d35-41f2-b614-f87142a9215b_RECOMENDATION_16_9.jpg,Music,Rock,01-11-2024,Fri 6:15pm,1055 5th Avenue,San Diego,CA,92101,US,https://www.ticketmaster.com/voodoo-room-at-the-house-of-blues-san-diego-tickets-san-diego/venue/82846,"{'offerUrl': 'https://concerts.livenation.com/bodie-and-gio-the-happy-to-san-diego-california-11-01-2024/event/0A00611AE87730F7', 'availabilityStarts': '2024-08-29T17:00:00Z', 'price': 20, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 20}]","[{'name': 'bodie', 'url': 'https://www.ticketmaster.com/bodie-tickets/artist/3208268'}, {'name': 'gio', 'url': 'https://www.ticketmaster.com/gio-tickets/artist/3208278'}]",San Diego
vvG1iZbfE9vSC3,https://concerts.livenation.com/fast-lane-access-mago-de-oz-san-diego-california-11-01-2024/event/0B006149D7073392,Fast Lane Access - Mago de Oz - Not a Concert Ticket,"Fast Lane Access - Mago de Oz - Not a Concert Ticket | Fri 11/1 @ 7:00pm | The Observatory North Park, San Diego, CA",https://s1.ticketm.net/dam/a/72d/33036a53-6621-4e1a-a7eb-7aad5acc872d_898681_RETINA_PORTRAIT_16_9.jpg,Miscellaneous,Undefined,01-11-2024,Fri 7:00pm,2891 University Ave,San Diego,CA,92104,US,https://www.ticketmaster.com/the-observatory-north-park-tickets-san-diego/venue/90384,"{'offerUrl': 'https://concerts.livenation.com/fast-lane-access-mago-de-oz-san-diego-california-11-01-2024/event/0B006149D7073392', 'availabilityStarts': '2024-10-10T00:17:00Z', 'price': 20, 'priceCurrency': 'USD'}","[{'currency': 'USD', 'min': 20}]","[{'name': 'Live Nation Fast Lane', 'url': 'https://www.ticketmaster.com/live-nation-fast-lane-tickets/artist/2461867'}, {'name': 'LN Fast Lane', 'url': 'https://www.ticketmaster.com/ln-fast-lane-tickets/artist/2701838'}]",San Diego
