subcategory_1,subcategory_2,similarity
Cooking Classes,Parks,0.0998716652393341
Horse Tracks,Mountains,0.09986922889947891
Deserts,Skydiving,0.09984947741031647
Art Museums,Balloon Rides,0.09984777122735977
Ballets,Missions,0.09984545409679413
Dinner Theaters,Sports Camps & Clinics,0.09983833134174347
Dams,Gift & Specialty Shops,0.09979812055826187
Dams,History Museums,0.09979136288166046
Taxis & Shuttles,Thermal Spas,0.09978841245174408
Cigar Bars,Civic Centers,0.09976653009653091
Ships,Waterfalls,0.09975305199623108
Horse Tracks,Zoos,0.09974697232246399
Room Escape Games,Safaris,0.09972095489501953
Ballets,Islands,0.09971700608730316
Beaches,Off-Road & ATV Trails,0.09969647973775864
Auto Race Tracks,Hiking & Camping Tours,0.09968976676464081
Mass Transportation Systems,Military Museums,0.09966182708740234
Bars & Clubs,Civic Centers,0.09962273389101028
Cultural Events,Ranches,0.09960539638996124
Cigar Bars,Symphonies,0.09960360825061798
Sacred & Religious Sites,Wine Bars,0.09960044920444489
Castles,Nature & Wildlife Areas,0.09958864748477936
Arenas & Stadiums,Horse Tracks,0.09958688914775848
History Museums,Mountains,0.09958462417125702
Canyons,Skydiving,0.0995233803987503
Art Museums,Jogging Paths & Tracks,0.09951075166463852
Ghost Towns,Taxis & Shuttles,0.0995059683918953
Cigar Bars,Disney Parks & Activities,0.09946595132350922
Cigar Bars,Scenic Drives,0.09946119040250778
Boat Tours,Symphonies,0.0994299054145813
Paint & Pottery Studios,Symphonies,0.0993897020816803
Points of Interest & Landmarks,Sporting Events,0.09937675297260284
Canyoning & Rappelling Tours,Water Sports,0.09933411329984665
Geologic Formations,Observatories & Planetariums,0.09932060539722443
Canyons,Shark Diving,0.09931991994380951
Churches & Cathedrals,Missions,0.09930235147476196
Golf Courses,Ships,0.09925935417413712
Islands,Performances,0.09922753274440765
Fishing Charters & Tours,Other Fun & Games,0.09919358789920807
Balloon Rides,Science Museums,0.09916265308856964
Ferries,Safaris,0.09914962947368622
Natural History Museums,Sports Camps & Clinics,0.09914545714855194
Dinner Theaters,Mini Golf,0.09911959618330002
Factory Outlets,Movie & TV Tours,0.09911391139030457
Food Tours,Safaris,0.09910839796066284
Breweries,Rides & Activities,0.09909318387508392
Bus Transportation,Department Stores,0.0990874320268631
Battlefields,Cooking Classes,0.09899650514125824
Exhibitions,Mountains,0.09897047281265259
Day Trips,Waterskiing & Jetskiing,0.09896017611026764
Mini Golf,Tramways,0.09891165792942047
Balloon Rides,Shopping Malls,0.0989050567150116
Cigar Bars,Hot Springs & Geysers,0.09888661652803421
"Literary, Art & Music Tours",Swim with Dolphins,0.09884552657604218
Lessons & Workshops,Mini Golf,0.09882073104381561
Geologic Formations,Helicopter Tours,0.09881547093391418
Ghost Towns,Libraries,0.09880394488573074
Submarine Tours,Universities & Schools,0.09880384802818298
Ballets,Caverns & Caves,0.09879937022924423
Bus Transportation,Hot Springs & Geysers,0.09877858310937881
"4WD, ATV & Off-Road Tours",Science Museums,0.09872239828109741
Archaeology Tours,Taxis & Shuttles,0.0987195149064064
Gift & Specialty Shops,Waterskiing & Jetskiing,0.09871740639209747
Cigar Bars,Equestrian Trails,0.09869614243507385
Beach & Pool Clubs,Dams,0.09866940975189209
Cooking Classes,Walking Tours,0.09866003692150116
Sightseeing Tours,Water Sports,0.09864069521427155
Parasailing & Paragliding,River Rafting & Tubing,0.09862729907035828
Gardens,Other Food & Drink,0.0986240804195404
Dolphin & Whale Watching,Off-Road & ATV Trails,0.09861263632774353
Cultural Events,Scenic Railroads,0.09860530495643616
Nature & Wildlife Tours,Safaris,0.09860299527645111
Sports Camps & Clinics,Waterskiing & Jetskiing,0.09857307374477386
Antique Stores,Safaris,0.09855256974697113
Missions,Scenic Drives,0.09852983057498932
Sightseeing Tours,Yoga & Pilates,0.09851250797510147
Bus Transportation,Farmers Markets,0.09850732237100601
Cigar Bars,Parasailing & Paragliding,0.09847661852836609
Hot Springs & Geysers,Scenic Walking Areas,0.09847354888916016
Flea & Street Markets,Off-Road & ATV Trails,0.09846841543912888
Scenic Drives,Shooting Ranges,0.09845542907714844
Exhibitions,Waterskiing & Jetskiing,0.098404660820961
Bodies of Water,Mass Transportation Systems,0.0983470007777214
History Museums,Water Sports,0.09828724712133408
Duck Tours,State Parks,0.09826244413852692
Conference & Convention Centers,Islands,0.09819795936346054
Lighthouses,Speed Boats Tours,0.09818421304225922
Airport Lounges,Ancient Ruins,0.09816142916679382
Rail Tours,Valleys,0.09813020378351212
Civic Centers,Horse Tracks,0.09811381995677948
Room Escape Games,Skydiving,0.09810245037078857
Gift & Specialty Shops,Other Fun & Games,0.09807296097278595
Cultural Events,Duck Tours,0.09805767238140106
Canyoning & Rappelling Tours,Sports Complexes,0.09801255911588669
Flea & Street Markets,Mountains,0.09791802614927292
Other Food & Drink,Parks,0.09789874404668808
Caverns & Caves,Food & Drink Festivals,0.09787346422672272
Airport Lounges,Ships,0.09783434867858887
Beaches,Exhibitions,0.09782030433416367
Rail Tours,Ranches,0.09779246151447296
Farms,Taxis & Shuttles,0.09769730269908905
Mines,Zipline & Aerial Adventure Parks,0.09769320487976074
Nature & Wildlife Tours,Wine Bars,0.09766984730958939
Scavenger Hunts,Visitor Centers,0.09764943271875381
Neighborhoods,Symphonies,0.09764841198921204
Military Bases & Facilities,Nature & Wildlife Areas,0.09760390222072601
Health/Fitness Clubs & Gyms,Lighthouses,0.0976007729768753
Eco Tours,Points of Interest & Landmarks,0.09759144484996796
"4WD, ATV & Off-Road Tours",Military Museums,0.09759130328893661
Comedy Clubs,Mysterious Sites,0.09758839756250381
Ferries,Other Fun & Games,0.09758056700229645
Performances,Safaris,0.09756714105606079
Department Stores,Observation Decks & Towers,0.09752805531024933
Disney Parks & Activities,Swim with Dolphins,0.0975266844034195
Cemeteries,Health/Fitness Clubs & Gyms,0.09749112278223038
Mountains,Night Tours,0.09748100489377975
Archaeology Tours,Farms,0.0974462479352951
Geologic Formations,"Surfing, Windsurfing & Kitesurfing",0.09744197130203247
Flea & Street Markets,Food & Drink Festivals,0.09740731120109558
Civic Centers,"Surfing, Windsurfing & Kitesurfing",0.09739960730075836
Other Outdoor Activities,Railways,0.09737551212310791
Hot Springs & Geysers,Theme Parks,0.09737415611743927
Department Stores,Nature & Wildlife Tours,0.09736933559179306
Rail Tours,Room Escape Games,0.09736400097608566
Food & Drink Festivals,Points of Interest & Landmarks,0.09735812246799469
Bus Transportation,Food & Drink Festivals,0.0973525196313858
Arenas & Stadiums,Auto Race Tracks,0.0973503589630127
Bodies of Water,Mysterious Sites,0.09734519571065903
Balloon Rides,Performances,0.09729678928852081
Cigar Bars,Performances,0.09728626906871796
Battlefields,Food & Drink Festivals,0.09726214408874512
Forests,Rail Tours,0.09724993258714676
Other Food & Drink,Universities & Schools,0.09724552929401398
Architectural Buildings,Sports Camps & Clinics,0.09721201658248901
Gift & Specialty Shops,Safaris,0.09720177948474884
Bus Transportation,Deserts,0.09720128029584885
Multi-day Tours,Thermal Spas,0.0971861332654953
Mines,Mysterious Sites,0.09717615693807602
Deserts,Scavenger Hunts,0.09714458882808685
Factory Outlets,Other Outdoor Activities,0.09714457392692566
Scenic Railroads,Thermal Spas,0.09712078422307968
Airport Lounges,Historic Sites,0.09711315482854843
Cooking Classes,Tramways,0.09707416594028473
Ferries,Other Outdoor Activities,0.0970543622970581
Balloon Rides,Scavenger Hunts,0.09698627889156342
Castles,Distillery Tours,0.09695179760456085
Helicopter Tours,Neighborhoods,0.09690573811531067
Scenic Drives,Thermal Spas,0.09682358056306839
Jazz Clubs & Bars,Waterskiing & Jetskiing,0.09677430242300034
Dolphin & Whale Watching,Food & Drink Festivals,0.09677407890558243
Art Museums,Mines,0.09672478586435318
Cemeteries,Paint & Pottery Studios,0.09671449661254883
Bus Tours,Geologic Formations,0.09670799970626831
Comedy Clubs,Farmers Markets,0.09667927026748657
Factory Tours,Game & Entertainment Centers,0.0966499000787735
Multi-day Tours,Operas,0.09663146734237671
Night Tours,State Parks,0.09660449624061584
Air Tours,Mini Golf,0.09656326472759247
Shopping Malls,Sporting Events,0.09655845910310745
Balloon Rides,Beaches,0.09655719995498657
Railways,Water Parks,0.09652555733919144
Balloon Rides,Gardens,0.09651122987270355
Air Tours,Thermal Spas,0.096494659781456
Bars & Clubs,Cemeteries,0.09646961092948914
Department Stores,Ferries,0.0964561253786087
Farms,Safaris,0.09638713300228119
Ballets,Government Buildings,0.09637392312288284
Fishing Charters & Tours,Swim with Dolphins,0.0963440090417862
Golf Courses,Other Food & Drink,0.09634198248386383
Cross-country Ski Areas,Dolphin & Whale Watching,0.0963304340839386
Educational sites,Other Food & Drink,0.09632021933794022
Cemeteries,Sporting Events,0.09630770236253738
Horse Tracks,Scuba & Snorkeling,0.09630083292722702
Climbing Tours,Yoga & Pilates,0.09627580642700195
Parasailing & Paragliding,Thermal Spas,0.0962420180439949
Castles,Swim with Dolphins,0.0962117463350296
Fishing Charters & Tours,Hot Springs & Geysers,0.09621018171310425
Gift & Specialty Shops,Jazz Clubs & Bars,0.09619816392660141
Ghost Towns,Nature & Wildlife Tours,0.09614753723144531
Beaches,Waterskiing & Jetskiing,0.09612701833248138
Ski & Snowboard Areas,Thermal Spas,0.09611201286315918
Hot Springs & Geysers,Neighborhoods,0.09611133486032486
Churches & Cathedrals,Cooking Classes,0.09609416872262955
Ghost & Vampire Tours,Ranches,0.09609387814998627
Bars & Clubs,Distilleries,0.09609201550483704
Beach & Pool Clubs,Historic Walking Areas,0.0960715040564537
Paint & Pottery Studios,Zoos,0.09607136249542236
Comedy Clubs,Gift & Specialty Shops,0.0960710421204567
Other Food & Drink,Photography Tours,0.09605972468852997
Mines,Operas,0.09604653716087341
Bus Transportation,Nature & Wildlife Tours,0.09602051973342896
Deserts,Lighthouses,0.09599010646343231
Kayaking & Canoeing,Science Museums,0.09597166627645493
Hot Springs & Geysers,Symphonies,0.09596079587936401
Shooting Ranges,Zipline & Aerial Adventure Parks,0.09593616425991058
Specialty Museums,Water Sports,0.09593416750431061
Cultural Events,Horseback Riding Tours,0.09590964019298553
Neighborhoods,Safaris,0.09590771794319153
Photography Tours,Yoga & Pilates,0.09588775038719177
Ghost Towns,Historic Walking Areas,0.09585462510585785
Boat Tours,Operas,0.09572795033454895
Casinos,Other Food & Drink,0.09570885449647903
Art Galleries,Bodies of Water,0.0956568568944931
Battlefields,Cultural Events,0.09564341604709625
Cross-country Ski Areas,Gear Rentals,0.09561558812856674
Dams,Deserts,0.095610611140728
City Tours,Swim with Dolphins,0.09560859203338623
Parasailing & Paragliding,Photography Tours,0.09559978544712067
Aquariums,Duck Tours,0.0955708846449852
Cultural Events,Distilleries,0.09555982798337936
Cooking Classes,Deserts,0.0955396443605423
Arenas & Stadiums,Mini Golf,0.09553157538175583
Night Tours,Railways,0.09551362693309784
Self-Guided Tours & Rentals,Swim with Dolphins,0.09550529718399048
Aquariums,Day Trips,0.09550121426582336
Ballets,Churches & Cathedrals,0.09547696262598038
Mysterious Sites,Railways,0.0954560935497284
National Parks,Other Ranches & Farms,0.09543980658054352
Exhibitions,Sacred & Religious Sites,0.09543666988611221
Comedy Clubs,Thermal Spas,0.09541967511177063
Airport Lounges,Golf Courses,0.09540155529975891
Ferries,Night Tours,0.09536834806203842
Casinos,Submarine Tours,0.09536772221326828
Marinas,Shark Diving,0.09536347538232803
Speed Boats Tours,Thermal Spas,0.0953616052865982
Cigar Bars,Shopping Malls,0.09534525871276855
Other Fun & Games,Railways,0.09534067660570145
Game & Entertainment Centers,"Literary, Art & Music Tours",0.0953044667840004
Nature & Wildlife Areas,Wine Bars,0.09527502954006195
Balloon Rides,Food Tours,0.0952616035938263
Dams,Missions,0.0952492505311966
Dinner Theaters,Zipline & Aerial Adventure Parks,0.09523846209049225
Distilleries,Military Museums,0.0952359214425087
Architectural Buildings,Swim with Dolphins,0.09523509442806244
Distilleries,Golf Courses,0.09522034227848053
Distilleries,Hiking Trails,0.09521037340164185
Fountains,Shopping Malls,0.095208540558815
Food & Drink Festivals,Zipline & Aerial Adventure Parks,0.09520462900400162
Hot Springs & Geysers,Sporting Events,0.09516837447881699
Sports Complexes,Submarine Tours,0.0951676070690155
Comedy Clubs,Operas,0.0951506644487381
Dinner Theaters,River Rafting & Tubing,0.09512816369533539
Deserts,Historic Walking Areas,0.09512418508529663
Performances,Thermal Spas,0.09510613977909088
Archaeology Tours,Distilleries,0.09510563313961029
Scavenger Hunts,Scenic Drives,0.09509161114692688
Airport Lounges,Jogging Paths & Tracks,0.09502087533473969
Room Escape Games,"Surfing, Windsurfing & Kitesurfing",0.09502071887254715
Cigar Bars,Ski & Snowboard Areas,0.09499674290418625
Mass Transportation Systems,Performances,0.09498810768127441
Monuments & Statues,Waterskiing & Jetskiing,0.09486092627048492
Segway Tours,Sports Complexes,0.09486070275306702
Movie Theaters,Thermal Spas,0.09485768526792526
Department Stores,Symphonies,0.09483672678470612
Aquariums,Other Fun & Games,0.09481935203075409
Bowling Alleys,Sacred & Religious Sites,0.09480802714824677
Observation Decks & Towers,Ranches,0.09480610489845276
Bars & Clubs,Equestrian Trails,0.0948018953204155
Beaches,Department Stores,0.09479701519012451
"Literary, Art & Music Tours",Mass Transportation Systems,0.0947616770863533
Cooking Classes,Universities & Schools,0.09475236386060715
Libraries,Photography Tours,0.09472750127315521
Jazz Clubs & Bars,Shooting Ranges,0.09472460299730301
Mini Golf,Scenic Walking Areas,0.09468461573123932
Airport Lounges,Gear Rentals,0.09467019885778427
"Bar, Club & Pub Tours",Mines,0.09464278072118759
Ancient Ruins,Scenic Drives,0.09457471966743469
Archaeology Tours,Islands,0.09455644339323044
Churches & Cathedrals,Safaris,0.0945415198802948
Gift & Specialty Shops,"Literary, Art & Music Tours",0.0945211797952652
Bus Transportation,Duck Tours,0.09448158740997314
Cigar Bars,Nature & Wildlife Areas,0.09447576105594635
Art Museums,Operas,0.09447384625673294
Scenic Walking Areas,Wine Bars,0.09445366263389587
Marinas,Other Ranches & Farms,0.09444848448038101
Biking Trails,Children's Museums,0.09443315863609314
Climbing Tours,Piers & Boardwalks,0.09443232417106628
Boat Tours,Other Food & Drink,0.09441611170768738
Cooking Classes,Ghost & Vampire Tours,0.09439430385828018
Geologic Formations,Piers & Boardwalks,0.0943726897239685
Hot Springs & Geysers,Segway Tours,0.09434464573860168
Mines,Sports Camps & Clinics,0.09429546445608139
History Museums,Stand-Up Paddleboarding,0.09428052604198456
Cigar Bars,Dinner Theaters,0.09427283704280853
Shopping Malls,Water Sports,0.09426957368850708
Marinas,Shopping Malls,0.09426626563072205
Cultural Events,Operas,0.09426268935203552
Equestrian Trails,Universities & Schools,0.09425731748342514
Ballets,River Rafting & Tubing,0.09420337527990341
Biking Trails,Dinner Theaters,0.09420159459114075
Deserts,Ships,0.09419684112071991
Deserts,River Rafting & Tubing,0.09419076144695282
Ancient Ruins,Waterfalls,0.09418382495641708
Cultural Events,Geologic Formations,0.09416899085044861
Duck Tours,Playgrounds,0.09416212141513824
Skydiving,Water Parks,0.09415367245674133
Department Stores,Multi-day Tours,0.09415282309055328
Conference & Convention Centers,Dams,0.09413847327232361
Ancient Ruins,Zoos,0.09413730353116989
Other Food & Drink,Visitor Centers,0.09411340951919556
Battlefields,Private Tours,0.09410995244979858
Mini Golf,Symphonies,0.09409698098897934
Conference & Convention Centers,Thermal Spas,0.09409429132938385
Fishing Charters & Tours,Skydiving,0.09408921748399734
Ghost Towns,Shark Diving,0.09407933056354523
Comedy Clubs,Paint & Pottery Studios,0.09406399726867676
Railways,Sports Camps & Clinics,0.09404673427343369
Historic Sites,Scavenger Hunts,0.09399595856666565
Art Museums,"Surfing, Windsurfing & Kitesurfing",0.0939834862947464
Marinas,Rail Tours,0.09396295249462128
Caverns & Caves,Movie & TV Tours,0.09392303228378296
Bus Transportation,Missions,0.09391224384307861
Beaches,Food & Drink Festivals,0.09387357532978058
Other Food & Drink,Speed Boats Tours,0.09385165572166443
Adrenaline & Extreme Tours,Bodies of Water,0.09384781122207642
Department Stores,Helicopter Tours,0.09383929520845413
Private Tours,Yoga & Pilates,0.09382227063179016
Factory Tours,Waterskiing & Jetskiing,0.09381389617919922
Military Museums,Neighborhoods,0.0937798023223877
Playgrounds,Skydiving,0.09377127140760422
Ballets,Shooting Ranges,0.09371838718652725
Ancient Ruins,Other Outdoor Activities,0.0937119722366333
Caverns & Caves,Science Museums,0.09369441866874695
Churches & Cathedrals,Rail Tours,0.09369243681430817
Distillery Tours,Factory Outlets,0.09369000792503357
History Museums,Neighborhoods,0.0936799943447113
Bars & Clubs,Dams,0.09366787225008011
Factory Outlets,Ski & Snow Tours,0.09366139024496078
Symphonies,Valleys,0.09366056323051453
Farmers Markets,Historic Walking Areas,0.09365478157997131
Points of Interest & Landmarks,Speed Boats Tours,0.09365421533584595
Cultural Events,Safaris,0.09364914894104004
Auto Race Tracks,Castles,0.09362617135047913
Casinos,Horse Tracks,0.09362498670816422
"Bar, Club & Pub Tours",Deserts,0.09361220896244049
Comedy Clubs,Scenic Walking Areas,0.09359058737754822
Farmers Markets,Performances,0.09358613193035126
Rail Tours,Scuba & Snorkeling,0.09350331127643585
Dams,Paint & Pottery Studios,0.0934978798031807
Beaches,Mass Transportation Systems,0.09345819056034088
Distilleries,Food & Drink Festivals,0.09344203770160675
Helicopter Tours,Hot Springs & Geysers,0.09342527389526367
Sports Complexes,Thermal Spas,0.09342192113399506
Exhibitions,Farmers Markets,0.0934014543890953
Equestrian Trails,Spas,0.09336057305335999
Stand-Up Paddleboarding,Thermal Spas,0.09335508942604065
Lighthouses,Waterskiing & Jetskiing,0.09335494041442871
Night Tours,Thermal Spas,0.093324214220047
Health/Fitness Clubs & Gyms,Theaters,0.09331980347633362
Flea & Street Markets,Mass Transportation Systems,0.09331385046243668
Cemeteries,Rail Tours,0.09330274164676666
Other Ranches & Farms,Waterskiing & Jetskiing,0.09329646825790405
Deserts,Other Food & Drink,0.09324748814105988
Hot Springs & Geysers,Room Escape Games,0.09323994070291519
Playgrounds,Submarine Tours,0.09323514997959137
Health/Fitness Clubs & Gyms,Historic Sites,0.09322579205036163
Factory Tours,Islands,0.09311293065547943
Health/Fitness Clubs & Gyms,Safaris,0.09310115873813629
Private Tours,Shooting Ranges,0.09309637546539307
Performances,Points of Interest & Landmarks,0.09308389574289322
Churches & Cathedrals,"Surfing, Windsurfing & Kitesurfing",0.09307850897312164
Comedy Clubs,Kayaking & Canoeing,0.0930442214012146
Adrenaline & Extreme Tours,Art Museums,0.09302251040935516
Scenic Drives,Waterskiing & Jetskiing,0.09296301007270813
Civic Centers,Exhibitions,0.0929429680109024
Architectural Buildings,Other Food & Drink,0.09292769432067871
Canyoning & Rappelling Tours,Neighborhoods,0.0929131731390953
Canyoning & Rappelling Tours,Symphonies,0.0929081067442894
Cigar Bars,State Parks,0.09290721267461777
Beach & Pool Clubs,Scenic Railroads,0.09288572520017624
Churches & Cathedrals,Food & Drink Festivals,0.09286964684724808
Mysterious Sites,Room Escape Games,0.09278789162635803
Canyoning & Rappelling Tours,Cemeteries,0.09277699887752533
Adrenaline & Extreme Tours,Mines,0.09276443719863892
Bridges,Valleys,0.09273407608270645
Equestrian Trails,Wine Bars,0.09272649884223938
Battlefields,Rides & Activities,0.09271550923585892
Airport Lounges,Fountains,0.09269161522388458
Balloon Rides,Railways,0.09268449246883392
Hop-On Hop-Off Tours,Yoga & Pilates,0.09265878796577454
Ships,Sightseeing Tours,0.09265478700399399
Castles,Equestrian Trails,0.09264422953128815
Exhibitions,Fountains,0.09263548254966736
Off-Road & ATV Trails,Shopping Malls,0.09262710809707642
Archaeology Tours,Conference & Convention Centers,0.09261028468608856
Art Galleries,Valleys,0.09258425235748291
Historic Walking Areas,Jazz Clubs & Bars,0.09257926046848297
Points of Interest & Landmarks,Shooting Ranges,0.09256801009178162
Farms,Waterskiing & Jetskiing,0.09255734086036682
Archaeology Tours,Golf Courses,0.0925491601228714
Canyoning & Rappelling Tours,Sporting Events,0.09253823757171631
Architectural Buildings,Ships,0.09252525120973587
"Literary, Art & Music Tours",National Parks,0.09248093515634537
Beach & Pool Clubs,Bridges,0.0924803614616394
Balloon Rides,Mines,0.09247051924467087
Factory Outlets,Stand-Up Paddleboarding,0.09246605634689331
Symphonies,Visitor Centers,0.09245164692401886
Hiking & Camping Tours,Water Sports,0.09235654771327972
Hot Springs & Geysers,Performances,0.09232251346111298
Cultural Events,"Surfing, Windsurfing & Kitesurfing",0.0922258198261261
Specialty Museums,Sporting Events,0.09220992028713226
Cultural Events,Horse Tracks,0.09218880534172058
History Museums,Horseback Riding Tours,0.09215393662452698
Railways,Valleys,0.09214052557945251
Ballets,Day Trips,0.09213253110647202
"4WD, ATV & Off-Road Tours",Dinner Theaters,0.09211953729391098
Ranches,Shopping Malls,0.09205758571624756
Air Tours,Railways,0.09202180057764053
Cemeteries,Off-Road & ATV Trails,0.09201185405254364
Airport Lounges,Biking Trails,0.09196299314498901
Casinos,Mini Golf,0.0919455960392952
Bus Tours,Other Fun & Games,0.091925248503685
Ghost Towns,Monuments & Statues,0.09192070364952087
Monuments & Statues,Other Food & Drink,0.09191103279590607
"Literary, Art & Music Tours",Observation Decks & Towers,0.09188053011894226
Auto Race Tracks,"Literary, Art & Music Tours",0.09186388552188873
Archaeology Tours,Hot Springs & Geysers,0.09184707701206207
Bridges,Night Tours,0.09184470027685165
Churches & Cathedrals,Climbing Tours,0.09183979034423828
Other Ranches & Farms,Sporting Events,0.09182532876729965
Beach & Pool Clubs,Children's Museums,0.09180998802185059
Cooking Classes,State Parks,0.09180891513824463
Lighthouses,Night Tours,0.09179911017417908
National Parks,Scavenger Hunts,0.091796875
Jogging Paths & Tracks,Movie & TV Tours,0.09171593189239502
Biking Trails,Universities & Schools,0.09170560538768768
Ferries,Geologic Formations,0.09169324487447739
Spas,Swim with Dolphins,0.09161935746669769
Ghost Towns,Shopping Malls,0.0916089415550232
Distillery Tours,Geologic Formations,0.09159741550683975
Mines,Specialty Museums,0.09158185124397278
Factory Tours,Safaris,0.0915723443031311
Antique Stores,Hiking & Camping Tours,0.09156475961208344
Caverns & Caves,Mini Golf,0.09155293554067612
Gardens,Waterskiing & Jetskiing,0.09153806418180466
Forests,Missions,0.0915258526802063
Parasailing & Paragliding,Waterfalls,0.09152581542730331
Cultural Tours,Ranches,0.09152397513389587
Cultural Events,Neighborhoods,0.09151404350996017
Ballets,Mass Transportation Systems,0.09150535613298416
Antique Stores,Points of Interest & Landmarks,0.09148276597261429
Hot Springs & Geysers,Mountains,0.09147252142429352
Breweries,Ships,0.09144029766321182
Cigar Bars,Tramways,0.09142960608005524
Bodies of Water,Hot Springs & Geysers,0.09141907095909119
Health/Fitness Clubs & Gyms,Natural History Museums,0.09138808399438858
Self-Guided Tours & Rentals,Shark Diving,0.09137942641973495
Libraries,Rides & Activities,0.09137319028377533
Geologic Formations,Shooting Ranges,0.09136071801185608
Aquariums,Archaeology Tours,0.09133924543857574
Adrenaline & Extreme Tours,Swim with Dolphins,0.09132225066423416
Day Trips,Gift & Specialty Shops,0.09131742268800735
Cigar Bars,Ships,0.09130397439002991
Aquariums,Deserts,0.09130290895700455
Department Stores,Distillery Tours,0.09129486978054047
Bridges,Self-Guided Tours & Rentals,0.09129029512405396
Ferries,Symphonies,0.09126541763544083
Other Food & Drink,Theme Parks,0.09125421941280365
Deserts,Submarine Tours,0.09118049591779709
Rides & Activities,Ships,0.0911712497472763
Deserts,Historic Sites,0.09117123484611511
Fountains,History Museums,0.09116147458553314
Farmers Markets,Geologic Formations,0.09116102755069733
Educational sites,Mass Transportation Systems,0.09115590900182724
Battlefields,Jazz Clubs & Bars,0.09114568680524826
Paint & Pottery Studios,Ranches,0.09111174196004868
Islands,Paint & Pottery Studios,0.09109900891780853
Dinner Theaters,Nature & Wildlife Tours,0.09107156097888947
Battlefields,Beach & Pool Clubs,0.09106786549091339
Art Museums,Safaris,0.0910576656460762
Antique Stores,Multi-day Tours,0.09104068577289581
Dolphin & Whale Watching,"Literary, Art & Music Tours",0.09103509783744812
Children's Museums,Safaris,0.09099531173706055
Cemeteries,Climbing Tours,0.09098754823207855
Arenas & Stadiums,Canyoning & Rappelling Tours,0.0909767746925354
Breweries,Movie & TV Tours,0.09095819294452667
Cigar Bars,Government Buildings,0.09094525873661041
Other Fun & Games,Ships,0.09093857556581497
Cooking Classes,Science Museums,0.09093566238880157
Performances,Shopping Malls,0.0908990129828453
Food & Drink Festivals,Government Buildings,0.09088374674320221
Equestrian Trails,Food & Drink Festivals,0.09086581319570541
Exhibitions,Kayaking & Canoeing,0.09082686901092529
Bowling Alleys,Climbing Tours,0.09081460535526276
Cross-country Ski Areas,Ferries,0.09079823642969131
Parks,Railways,0.09079208970069885
Auto Race Tracks,Libraries,0.09078308194875717
Food & Drink Festivals,Thermal Spas,0.0907817929983139
Bodies of Water,"Surfing, Windsurfing & Kitesurfing",0.09076681733131409
Comedy Clubs,Mass Transportation Systems,0.09073235094547272
Mysterious Sites,Other Ranches & Farms,0.09072919934988022
Disney Parks & Activities,Shark Diving,0.09071730077266693
Comedy Clubs,Department Stores,0.09071457386016846
Hot Springs & Geysers,Nature & Wildlife Areas,0.0906842052936554
Government Buildings,Shark Diving,0.09067077934741974
Boat Rentals,Thermal Spas,0.09062588214874268
Dolphin & Whale Watching,Other Food & Drink,0.09061776101589203
Food & Drink Festivals,Tramways,0.09054778516292572
Bowling Alleys,Thermal Spas,0.09052819013595581
Battlefields,National Parks,0.09050491452217102
Factory Tours,Stand-Up Paddleboarding,0.09045623242855072
Helicopter Tours,Points of Interest & Landmarks,0.09045529365539551
Scenic Walking Areas,Shooting Ranges,0.09043733775615692
Safaris,Universities & Schools,0.09041645377874374
"Literary, Art & Music Tours",Ranches,0.09036710113286972
Auto Race Tracks,Thermal Spas,0.09034407138824463
Sacred & Religious Sites,Water Sports,0.0902797058224678
Off-Road & ATV Trails,Thermal Spas,0.09027832001447678
Antique Stores,Volcanos,0.09027136862277985
Canyons,Health/Fitness Clubs & Gyms,0.09026670455932617
Farms,Nature & Wildlife Areas,0.0902552530169487
Airport Lounges,Parasailing & Paragliding,0.09019633382558823
Climbing Tours,Room Escape Games,0.0901838093996048
Boat Tours,Deserts,0.09017470479011536
Caverns & Caves,Exhibitions,0.09016286581754684
Historic Sites,Railways,0.09015148878097534
Children's Museums,Farms,0.09013491123914719
Operas,Self-Guided Tours & Rentals,0.0901157334446907
Missions,Thermal Spas,0.0900602638721466
Adrenaline & Extreme Tours,Shooting Ranges,0.09004076570272446
Balloon Rides,Government Buildings,0.09003902971744537
Factory Outlets,Monuments & Statues,0.09003835916519165
Architectural Buildings,Ranches,0.09002549201250076
Other Food & Drink,Science Museums,0.08999073505401611
Equestrian Trails,Symphonies,0.08997282385826111
Ships,Ski & Snow Tours,0.08994325250387192
Forests,Paint & Pottery Studios,0.08993862569332123
Paint & Pottery Studios,Spas,0.08989495038986206
Cross-country Ski Areas,Specialty Museums,0.08989468216896057
Off-Road & ATV Trails,Wine Bars,0.08989240974187851
Missions,Other Food & Drink,0.08988887071609497
Beer Tastings & Tours,Skydiving,0.0898464098572731
Ancient Ruins,Canyoning & Rappelling Tours,0.08982374519109726
Disney Parks & Activities,Other Ranches & Farms,0.08982312679290771
Department Stores,Geologic Formations,0.08982265740633011
Room Escape Games,Ski & Snow Tours,0.0897836834192276
Duck Tours,Lookouts,0.08976829051971436
Paint & Pottery Studios,Sporting Events,0.0897504985332489
Battlefields,Food Tours,0.08972972631454468
Churches & Cathedrals,Mines,0.08972426503896713
Food & Drink Festivals,Gift & Specialty Shops,0.08971332013607025
Bridges,"Literary, Art & Music Tours",0.08969467878341675
Battlefields,"Literary, Art & Music Tours",0.08968128263950348
